date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:49:52	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Oct%202025%2013:41:52%20GMT	https://html.ditsolution.net/bioza/landing/assets/fonts/fontawesome-webfont3295.woff?v=4.5.0	C:/Users/CS137/Desktop/Amie-Portafolio/Amie-Portafolio/html.ditsolution.net/bioza/landing/assets/fonts/fontawesome-webfont32953295.woff	(from https://html.ditsolution.net/bioza/landing/assets/css/font-awesome.min.css)
08:49:53	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Oct%202025%2013:41:52%20GMT	https://html.ditsolution.net/bioza/landing/assets/fonts/fontawesome-webfont3295.ttf?v=4.5.0	C:/Users/CS137/Desktop/Amie-Portafolio/Amie-Portafolio/html.ditsolution.net/bioza/landing/assets/fonts/fontawesome-webfont32953295.ttf	(from https://html.ditsolution.net/bioza/landing/assets/css/font-awesome.min.css)
08:49:54	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Oct%202025%2013:41:53%20GMT	https://html.ditsolution.net/bioza/landing/assets/fonts/fontawesome-webfont3295.svg?v=4.5.0	C:/Users/CS137/Desktop/Amie-Portafolio/Amie-Portafolio/html.ditsolution.net/bioza/landing/assets/fonts/fontawesome-webfont32953295.svg	(from https://html.ditsolution.net/bioza/landing/assets/css/font-awesome.min.css)
08:49:54	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Oct%202025%2013:41:54%20GMT	https://html.ditsolution.net/bioza/landing/assets/images/hero.jpg	C:/Users/CS137/Desktop/Amie-Portafolio/Amie-Portafolio/html.ditsolution.net/bioza/landing/assets/images/hero.jpg	(from https://html.ditsolution.net/bioza/landing/style.css)
08:49:55	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Oct%202025%2013:41:54%20GMT	https://html.ditsolution.net/bioza/landing/assets/images/hero-bg2.jpg	C:/Users/CS137/Desktop/Amie-Portafolio/Amie-Portafolio/html.ditsolution.net/bioza/landing/assets/images/hero-bg2.jpg	(from https://html.ditsolution.net/bioza/landing/style.css)
08:49:55	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Oct%202025%2013:41:55%20GMT	https://html.ditsolution.net/bioza/landing/assets/images/bg.jpg	C:/Users/CS137/Desktop/Amie-Portafolio/Amie-Portafolio/html.ditsolution.net/bioza/landing/assets/images/bg.jpg	(from https://html.ditsolution.net/bioza/landing/style.css)
08:49:56	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Oct%202025%2013:41:55%20GMT	https://html.ditsolution.net/bioza/landing/venobox/preload-circle.png	C:/Users/CS137/Desktop/Amie-Portafolio/Amie-Portafolio/html.ditsolution.net/bioza/landing/venobox/preload-circle.png	(from https://html.ditsolution.net/bioza/landing/venobox/venobox.css)
08:49:57	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Oct%202025%2013:41:56%20GMT	https://html.ditsolution.net/bioza/landing/venobox/close.gif	C:/Users/CS137/Desktop/Amie-Portafolio/Amie-Portafolio/html.ditsolution.net/bioza/landing/venobox/close.gif	(from https://html.ditsolution.net/bioza/landing/venobox/venobox.css)
08:49:57	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Oct%202025%2013:41:57%20GMT	https://html.ditsolution.net/bioza/landing/venobox/prev.gif	C:/Users/CS137/Desktop/Amie-Portafolio/Amie-Portafolio/html.ditsolution.net/bioza/landing/venobox/prev.gif	(from https://html.ditsolution.net/bioza/landing/venobox/venobox.css)
08:49:58	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Oct%202025%2013:41:57%20GMT	https://html.ditsolution.net/bioza/landing/venobox/next.gif	C:/Users/CS137/Desktop/Amie-Portafolio/Amie-Portafolio/html.ditsolution.net/bioza/landing/venobox/next.gif	(from https://html.ditsolution.net/bioza/landing/venobox/venobox.css)
08:49:58	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Oct%202025%2013:41:58%20GMT	https://html.ditsolution.net/bioza/landing/assets/js/silik-slider.js	C:/Users/CS137/Desktop/Amie-Portafolio/Amie-Portafolio/html.ditsolution.net/bioza/landing/assets/js/silik-slider.js	(from https://html.ditsolution.net/bioza/landing/index-2.html)
08:49:59	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Oct%202025%2013:41:59%20GMT	https://html.ditsolution.net/bioza/landing/assets/images/bd1.jpg	C:/Users/CS137/Desktop/Amie-Portafolio/Amie-Portafolio/html.ditsolution.net/bioza/landing/assets/images/bd1.jpg	(from https://html.ditsolution.net/bioza/landing/blog-details.html)
08:50:00	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Oct%202025%2013:42:00%20GMT	https://html.ditsolution.net/bioza/landing/assets/images/blog_1.jpg	C:/Users/CS137/Desktop/Amie-Portafolio/Amie-Portafolio/html.ditsolution.net/bioza/landing/assets/images/blog_1.jpg	(from https://html.ditsolution.net/bioza/landing/blog-details.html)
08:50:01	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Oct%202025%2013:42:00%20GMT	https://html.ditsolution.net/bioza/landing/assets/images/blog_2.jpg	C:/Users/CS137/Desktop/Amie-Portafolio/Amie-Portafolio/html.ditsolution.net/bioza/landing/assets/images/blog_2.jpg	(from https://html.ditsolution.net/bioza/landing/blog-details.html)
08:50:01	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Oct%202025%2013:42:01%20GMT	https://html.ditsolution.net/bioza/landing/assets/images/blog_3.jpg	C:/Users/CS137/Desktop/Amie-Portafolio/Amie-Portafolio/html.ditsolution.net/bioza/landing/assets/images/blog_3.jpg	(from https://html.ditsolution.net/bioza/landing/blog-details.html)
08:50:02	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-6891f28e-b30c35f9bc69eeb4;gz%22	https://html.ditsolution.net/bioza/landing/popper.js	C:/Users/CS137/Desktop/Amie-Portafolio/Amie-Portafolio/html.ditsolution.net/bioza/landing/popper.js	(from https://html.ditsolution.net/bioza/landing/assets/js/bootstrap.min.js)
